Id	Scope	Ref_Name
url	I	Urali
urm	I	Urapmin
urn	I	Uruangnirin
uro	I	Ura (Papua New Guinea)
urp	I	Uru-Pa-In
urr	I	Lehalurup
urt	I	Urat
uru	I	Urumi
urv	I	Uruava
urw	I	Sop
urx	I	Urimo
ury	I	Orya
urz	I	Uru-Eu-Wau-Wau
usa	I	Usarufa
ush	I	Ushojo
usi	I	Usui
usk	I	Usaghade
usp	I	Uspanteco
uss	I	us-Saare
usu	I	Uya
uta	I	Otank
ute	I	Ute-Southern Paiute
uth	I	ut-Hun
utp	I	Amba (Solomon Islands)
utr	I	Etulo
utu	I	Utu
uum	I	Urum
uur	I	Ura (Vanuatu)
uuu	I	U
uve	I	West Uvean
uvh	I	Uri
uvl	I	Lote
uwa	I	Kuku-Uwanh
uya	I	Doko-Uyanga
uzb	M	Uzbek
uzn	I	Northern Uzbek
uzs	I	Southern Uzbek
vaa	I	Vaagri Booli
vae	I	Vale
vaf	I	Vafsi
vag	I	Vagla
vah	I	Varhadi-Nagpuri
vai	I	Vai
vaj	I	Sekele
val	I	Vehes
vam	I	Vanimo
van	I	Valman
vao	I	Vao
vap	I	Vaiphei
var	I	Huarijio
vas	I	Vasavi
vau	I	Vanuma
vav	I	Varli
vay	I	Wayu
vbb	I	Southeast Babar
vbk	I	Southwestern Bontok
vec	I	Venetian
ved	I	Veddah
vel	I	Veluws
vem	I	Vemgo-Mabas
ven	I	Venda
veo	I	Ventureño
vep	I	Veps
ver	I	Mom Jango
vgr	I	Vaghri
vgt	I	Vlaamse Gebarentaal
vic	I	Virgin Islands Creole English
vid	I	Vidunda
vie	I	Vietnamese
vif	I	Vili
vig	I	Viemo
vil	I	Vilela
vin	I	Vinza
vis	I	Vishavan
vit	I	Viti
viv	I	Iduna
vjk	I	Bajjika
vka	I	Kariyarra
vkj	I	Kujarge
vkk	I	Kaur
vkl	I	Kulisusu
vkm	I	Kamakan
vkn	I	Koro Nulu
vko	I	Kodeoha
vkp	I	Korlai Creole Portuguese
vkt	I	Tenggarong Kutai Malay
vku	I	Kurrama
vkz	I	Koro Zuba
vlp	I	Valpei
vls	I	Vlaams
vma	I	Martuyhunira
vmb	I	Barbaram
vmc	I	Juxtlahuaca Mixtec
vmd	I	Mudu Koraga
vme	I	East Masela
vmf	I	Mainfränkisch
vmg	I	Lungalunga
vmh	I	Maraghei
vmi	I	Miwa
vmj	I	Ixtayutla Mixtec
vmk	I	Makhuwa-Shirima
vml	I	Malgana
vmm	I	Mitlatongo Mixtec
vmp	I	Soyaltepec Mazatec
vmq	I	Soyaltepec Mixtec
vmr	I	Marenje
vms	I	Moksela
vmu	I	Muluridyi
vmv	I	Valley Maidu
vmw	I	Makhuwa
vmx	I	Tamazola Mixtec
vmy	I	Ayautla Mazatec
vmz	I	Mazatlán Mazatec
vnk	I	Vano
vnm	I	Vinmavis
vnp	I	Vunapu
vol	I	Volapük
vor	I	Voro
vot	I	Votic
vra	I	Vera'a
vro	I	Võro
vrs	I	Varisi
vrt	I	Burmbar
vsi	I	Moldova Sign Language
vsl	I	Venezuelan Sign Language
vsn	I	Vedic Sanskrit
vsv	I	Valencian Sign Language
vto	I	Vitou
vum	I	Vumbu
vun	I	Vunjo
vut	I	Vute
vwa	I	Awa (China)
waa	I	Walla Walla
wab	I	Wab
wac	I	Wasco-Wishram
wad	I	Wamesa
wae	I	Walser
waf	I	Wakoná
wag	I	Wa'ema
wah	I	Watubela
wai	I	Wares
waj	I	Waffa
wal	I	Wolaytta
wam	I	Wampanoag
wan	I	Wan
wao	I	Wappo
wap	I	Wapishana
waq	I	Wagiman
war	I	Waray (Philippines)
was	I	Washo
wat	I	Kaninuwa
wau	I	Waurá
wav	I	Waka
waw	I	Waiwai
wax	I	Watam
way	I	Wayana
waz	I	Wampur
wba	I	Warao
wbb	I	Wabo
wbe	I	Waritai
wbf	I	Wara
wbh	I	Wanda
wbi	I	Vwanji
wbj	I	Alagwa
wbk	I	Waigali
wbl	I	Wakhi
wbm	I	Wa
wbp	I	Warlpiri
wbq	I	Waddar
wbr	I	Wagdi
wbs	I	West Bengal Sign Language
wbt	I	Warnman
wbv	I	Wajarri
wbw	I	Woi
wca	I	Yanomámi
wci	I	Waci Gbe
wdd	I	Wandji
wdg	I	Wadaginam
wdj	I	Wadjiginy
wdk	I	Wadikali
wdt	I	Wendat
wdu	I	Wadjigu
wdy	I	Wadjabangayi
wea	I	Wewaw
wec	I	Wè Western
wed	I	Wedau
weg	I	Wergaia
weh	I	Weh
wei	I	Kiunum
wem	I	Weme Gbe
weo	I	Wemale
wep	I	Westphalien
wer	I	Weri
wes	I	Cameroon Pidgin
wet	I	Perai
weu	I	Rawngtu Chin
wew	I	Wejewa
wfg	I	Yafi
wga	I	Wagaya
wgb	I	Wagawaga
wgg	I	Wangkangurru
wgi	I	Wahgi
wgo	I	Waigeo
wgu	I	Wirangu
wgy	I	Warrgamay
wha	I	Sou Upaa
whg	I	North Wahgi
whk	I	Wahau Kenyah
whu	I	Wahau Kayan
wib	I	Southern Toussian
wic	I	Wichita
wie	I	Wik-Epa
wif	I	Wik-Keyangan
wig	I	Wik Ngathan
wih	I	Wik-Me'anha
wii	I	Minidien
wij	I	Wik-Iiyanh
wik	I	Wikalkan
wil	I	Wilawila
wim	I	Wik-Mungkan
win	I	Ho-Chunk
wir	I	Wiraféd
wiu	I	Wiru
wiv	I	Vitu
wiy	I	Wiyot
wja	I	Waja
wji	I	Warji
wka	I	Kw'adza
wkb	I	Kumbaran
wkd	I	Wakde
wkl	I	Kalanadi
wkr	I	Keerray-Woorroong
wku	I	Kunduvadi
wkw	I	Wakawaka
wky	I	Wangkayutyuru
wla	I	Walio
wlc	I	Mwali Comorian
wle	I	Wolane
wlg	I	Kunbarlang
wlh	I	Welaun
wli	I	Waioli
wlk	I	Wailaki
wll	I	Wali (Sudan)
wlm	I	Middle Welsh
wln	I	Walloon
wlo	I	Wolio
wlr	I	Wailapa
wls	I	Wallisian
wlu	I	Wuliwuli
wlv	I	Wichí Lhamtés Vejoz
wlw	I	Walak
wlx	I	Wali (Ghana)
wly	I	Waling
wma	I	Mawa (Nigeria)
wmb	I	Wambaya
wmc	I	Wamas
wmd	I	Mamaindé
wme	I	Wambule
wmg	I	Western Minyag
wmh	I	Waima'a
wmi	I	Wamin
wmm	I	Maiwa (Indonesia)
wmn	I	Waamwang
wmo	I	Wom (Papua New Guinea)
wms	I	Wambon
wmt	I	Walmajarri
wmw	I	Mwani
wmx	I	Womo
wnb	I	Mokati
wnc	I	Wantoat
wnd	I	Wandarang
wne	I	Waneci
wng	I	Wanggom
wni	I	Ndzwani Comorian
wnk	I	Wanukaka
wnm	I	Wanggamala
wnn	I	Wunumara
wno	I	Wano
wnp	I	Wanap
wnu	I	Usan
wnw	I	Wintu
wny	I	Wanyi
woa	I	Kuwema
wob	I	Wè Northern
woc	I	Wogeo
wod	I	Wolani
woe	I	Woleaian
wof	I	Gambian Wolof
wog	I	Wogamusin
woi	I	Kamang
wok	I	Longto
wol	I	Wolof
wom	I	Wom (Nigeria)
won	I	Wongo
woo	I	Manombai
wor	I	Woria
wos	I	Hanga Hundi
wow	I	Wawonii
woy	I	Weyto
wpc	I	Maco
wrb	I	Waluwarra
wrg	I	Warungu
wrh	I	Wiradjuri
wri	I	Wariyangga
wrk	I	Garrwa
wrl	I	Warlmanpa
wrm	I	Warumungu
wrn	I	Warnang
wro	I	Worrorra
wrp	I	Waropen
wrr	I	Wardaman
wrs	I	Waris
wru	I	Waru
wrv	I	Waruna
wrw	I	Gugu Warra
wrx	I	Wae Rana
wry	I	Merwari
wrz	I	Waray (Australia)
wsa	I	Warembori
wsg	I	Adilabad Gondi
wsi	I	Wusi
wsk	I	Waskia
wsr	I	Owenia
wss	I	Wasa
wsu	I	Wasu
wsv	I	Wotapuri-Katarqalai
wtb	I	Matambwe
wtf	I	Watiwa
wth	I	Wathawurrung
wti	I	Berta
wtk	I	Watakataui
wtm	I	Mewati
wtw	I	Wotu
wua	I	Wikngenchera
wub	I	Wunambal
wud	I	Wudu
wuh	I	Wutunhua
wul	I	Silimo
wum	I	Wumbvu
wun	I	Bungu
wur	I	Wurrugu
wut	I	Wutung
wuu	I	Wu Chinese
wuv	I	Wuvulu-Aua
wux	I	Wulna
wuy	I	Wauyai
wwa	I	Waama
wwb	I	Wakabunga
wwo	I	Wetamut
wwr	I	Warrwa
www	I	Wawa
wxa	I	Waxianghua
wxw	I	Wardandi
wyb	I	Wangaaybuwan-Ngiyambaa
wyi	I	Woiwurrung
wym	I	Wymysorys
wyn	I	Wyandot
wyr	I	Wayoró
wyy	I	Western Fijian
xaa	I	Andalusian Arabic
xab	I	Sambe
xac	I	Kachari
xad	I	Adai
xae	I	Aequian
xag	I	Aghwan
xai	I	Kaimbé
xaj	I	Ararandewára
xak	I	Máku
xal	I	Kalmyk
xam	I	ǀXam
xan	I	Xamtanga
xao	I	Khao
xap	I	Apalachee
xaq	I	Aquitanian
xar	I	Karami
xas	I	Kamas
xat	I	Katawixi
xau	I	Kauwera
xav	I	Xavánte
xaw	I	Kawaiisu
xay	I	Kayan Mahakam
xbb	I	Lower Burdekin
xbc	I	Bactrian
xbd	I	Bindal
xbe	I	Bigambal
xbg	I	Bunganditj
xbi	I	Kombio
xbj	I	Birrpayi
xbm	I	Middle Breton
xbn	I	Kenaboi
xbo	I	Bolgarian
xbp	I	Bibbulman
xbr	I	Kambera
xbw	I	Kambiwá
xby	I	Batjala
xcb	I	Cumbric
xcc	I	Camunic
xce	I	Celtiberian
xcg	I	Cisalpine Gaulish
xch	I	Chemakum
xcl	I	Classical Armenian
xcm	I	Comecrudo
xcn	I	Cotoname
xco	I	Chorasmian
xcr	I	Carian
xct	I	Classical Tibetan
xcu	I	Curonian
xcv	I	Chuvantsy
xcw	I	Coahuilteco
xcy	I	Cayuse
xda	I	Darkinyung
xdc	I	Dacian
xdk	I	Dharuk
xdm	I	Edomite
xdo	I	Kwandu
xdq	I	Kaitag
xdy	I	Malayic Dayak
xeb	I	Eblan
xed	I	Hdi
xeg	I	ǁXegwi
xel	I	Kelo
xem	I	Kembayan
xep	I	Epi-Olmec
xer	I	Xerénte
xes	I	Kesawai
xet	I	Xetá
xeu	I	Keoru-Ahia
xfa	I	Faliscan
xga	I	Galatian
xgb	I	Gbin
xgd	I	Gudang
xgf	I	Gabrielino-Fernandeño
xgg	I	Goreng
xgi	I	Garingbal
xgl	I	Galindan
xgm	I	Dharumbal
xgr	I	Garza
xgu	I	Unggumi
xgw	I	Guwa
xha	I	Harami
xhc	I	Hunnic
xhd	I	Hadrami
xhe	I	Khetrani
xhm	I	Middle Khmer (1400 to 1850 CE)
xho	I	Xhosa
xhr	I	Hernican
xht	I	Hattic
xhu	I	Hurrian
xhv	I	Khua
xib	I	Iberian
xii	I	Xiri
xil	I	Illyrian
xin	I	Xinca
xir	I	Xiriâna
xis	I	Kisan
xiv	I	Indus Valley Language
xiy	I	Xipaya
xjb	I	Minjungbal
xjt	I	Jaitmatang
xka	I	Kalkoti
xkb	I	Northern Nago
xkc	I	Kho'ini
xkd	I	Mendalam Kayan
xke	I	Kereho
xkf	I	Khengkha
xkg	I	Kagoro
xki	I	Kenyan Sign Language
xkj	I	Kajali
xkk	I	Kachok
xkl	I	Mainstream Kenyah
xkn	I	Kayan River Kayan
xko	I	Kiorr
xkp	I	Kabatei
xkq	I	Koroni
xkr	I	Xakriabá
xks	I	Kumbewaha
xkt	I	Kantosi
xku	I	Kaamba
xkv	I	Kgalagadi
xkw	I	Kembra
xkx	I	Karore
xky	I	Uma' Lasan
xkz	I	Kurtokha
xla	I	Kamula
xlb	I	Loup B
xlc	I	Lycian
xld	I	Lydian
xle	I	Lemnian
xlg	I	Ligurian (Ancient)
xli	I	Liburnian
xln	I	Alanic
xlo	I	Loup A
xlp	I	Lepontic
xls	I	Lusitanian
xlu	I	Cuneiform Luwian
xly	I	Elymian
xma	I	Mushungulu
xmb	I	Mbonga
xmc	I	Makhuwa-Marrevone
xmd	I	Mbudum
xme	I	Median
xmf	I	Mingrelian
xmg	I	Mengaka
xmh	I	Kugu-Muminh
xmj	I	Majera
xmk	I	Ancient Macedonian
xml	I	Malaysian Sign Language
xmm	I	Manado Malay
xmn	I	Manichaean Middle Persian
xmo	I	Morerebi
xmp	I	Kuku-Mu'inh
xmq	I	Kuku-Mangk
xmr	I	Meroitic
xms	I	Moroccan Sign Language
xmt	I	Matbat
xmu	I	Kamu
xmv	I	Antankarana Malagasy
xmw	I	Tsimihety Malagasy
xmx	I	Salawati
xmy	I	Mayaguduna
xmz	I	Mori Bawah
xna	I	Ancient North Arabian
xnb	I	Kanakanabu
xng	I	Middle Mongolian
xnh	I	Kuanhua
xni	I	Ngarigu
xnj	I	Ngoni (Tanzania)
xnk	I	Nganakarti
xnm	I	Ngumbarl
xnn	I	Northern Kankanay
xno	I	Anglo-Norman
xnq	I	Ngoni (Mozambique)
xnr	I	Kangri
xns	I	Kanashi
xnt	I	Narragansett
xnu	I	Nukunul
xny	I	Nyiyaparli
xnz	I	Kenzi
xoc	I	O'chi'chi'
xod	I	Kokoda
xog	I	Soga
xoi	I	Kominimung
xok	I	Xokleng
xom	I	Komo (Sudan)
xon	I	Konkomba
xoo	I	Xukurú
xop	I	Kopar
xor	I	Korubo
xow	I	Kowaki
xpa	I	Pirriya
xpb	I	Northeastern Tasmanian
xpc	I	Pecheneg
xpd	I	Oyster Bay Tasmanian
xpe	I	Liberia Kpelle
xpf	I	Southeast Tasmanian
xpg	I	Phrygian
xph	I	North Midlands Tasmanian
xpi	I	Pictish
xpj	I	Mpalitjanh
xpk	I	Kulina Pano
xpl	I	Port Sorell Tasmanian
xpm	I	Pumpokol
xpn	I	Kapinawá
xpo	I	Pochutec
xpp	I	Puyo-Paekche
xpq	I	Mohegan-Pequot
xpr	I	Parthian
xps	I	Pisidian
xpt	I	Punthamara
xpu	I	Punic
xpv	I	Northern Tasmanian
xpw	I	Northwestern Tasmanian
xpx	I	Southwestern Tasmanian
xpy	I	Puyo
xpz	I	Bruny Island Tasmanian
xqa	I	Karakhanid
xqt	I	Qatabanian
xra	I	Krahô
xrb	I	Eastern Karaboro
xrd	I	Gundungurra
xre	I	Kreye
xrg	I	Minang
xri	I	Krikati-Timbira
xrm	I	Armazic
xrn	I	Arin
xrr	I	Raetic
xrt	I	Aranama-Tamique
xru	I	Marriammu
xrw	I	Karawa
xsa	I	Sabaean
xsb	I	Sambal
xsc	I	Scythian
xsd	I	Sidetic
xse	I	Sempan
xsh	I	Shamang
xsi	I	Sio
xsj	I	Subi
xsl	I	South Slavey
xsm	I	Kasem
xsn	I	Sanga (Nigeria)
xso	I	Solano
xsp	I	Silopi
xsq	I	Makhuwa-Saka
xsr	I	Sherpa
xsu	I	Sanumá
xsv	I	Sudovian
xsy	I	Saisiyat
xta	I	Alcozauca Mixtec
xtb	I	Chazumba Mixtec
xtc	I	Katcha-Kadugli-Miri
xtd	I	Diuxi-Tilantongo Mixtec
xte	I	Ketengban
xtg	I	Transalpine Gaulish
xth	I	Yitha Yitha
xti	I	Sinicahua Mixtec
xtj	I	San Juan Teita Mixtec
xtl	I	Tijaltepec Mixtec
xtm	I	Magdalena Peñasco Mixtec
xtn	I	Northern Tlaxiaco Mixtec
xto	I	Tokharian A
xtp	I	San Miguel Piedras Mixtec
xtq	I	Tumshuqese
xtr	I	Early Tripuri
xts	I	Sindihui Mixtec
xtt	I	Tacahua Mixtec
xtu	I	Cuyamecalco Mixtec
xtv	I	Thawa
xtw	I	Tawandê
xty	I	Yoloxochitl Mixtec
xua	I	Alu Kurumba
xub	I	Betta Kurumba
xud	I	Umiida
xug	I	Kunigami
xuj	I	Jennu Kurumba
xul	I	Ngunawal
xum	I	Umbrian
xun	I	Unggaranggu
xuo	I	Kuo
xup	I	Upper Umpqua
xur	I	Urartian
xut	I	Kuthant
xuu	I	Kxoe
xve	I	Venetic
xvi	I	Kamviri
xvn	I	Vandalic
xvo	I	Volscian
xvs	I	Vestinian
xwa	I	Kwaza
xwc	I	Woccon
xwd	I	Wadi Wadi
xwe	I	Xwela Gbe
xwg	I	Kwegu
xwj	I	Wajuk
xwk	I	Wangkumara
xwl	I	Western Xwla Gbe
xwo	I	Written Oirat
xwr	I	Kwerba Mamberamo
xwt	I	Wotjobaluk
xww	I	Wemba Wemba
xxb	I	Boro (Ghana)
xxk	I	Ke'o
xxm	I	Minkin
xxr	I	Koropó
xxt	I	Tambora
xya	I	Yaygir
xyb	I	Yandjibara
xyj	I	Mayi-Yapi
xyk	I	Mayi-Kulan
xyl	I	Yalakalore
xyt	I	Mayi-Thakurti
xyy	I	Yorta Yorta
xzh	I	Zhang-Zhung
xzm	I	Zemgalian
xzp	I	Ancient Zapotec
yaa	I	Yaminahua
yab	I	Yuhup
yac	I	Pass Valley Yali
yad	I	Yagua
yae	I	Pumé
yaf	I	Yaka (Democratic Republic of Congo)
yag	I	Yámana
yah	I	Yazgulyam
yai	I	Yagnobi
yaj	I	Banda-Yangere
yak	I	Yakama
yal	I	Yalunka
yam	I	Yamba
yan	I	Mayangna
yao	I	Yao
yap	I	Yapese
yaq	I	Yaqui
yar	I	Yabarana
yas	I	Nugunu (Cameroon)
yat	I	Yambeta
yau	I	Yuwana
yav	I	Yangben
yaw	I	Yawalapití
yax	I	Yauma
yay	I	Agwagwune
yaz	I	Lokaa
yba	I	Yala
ybb	I	Yemba
ybe	I	West Yugur
ybh	I	Yakha
ybi	I	Yamphu
ybj	I	Hasha
ybk	I	Bokha
ybl	I	Yukuben
ybm	I	Yaben
ybn	I	Yabaâna
ybo	I	Yabong
ybx	I	Yawiyo
yby	I	Yaweyuha
ych	I	Chesu
ycl	I	Lolopo
ycn	I	Yucuna
ycp	I	Chepya
ycr	I	Yilan Creole
yda	I	Yanda
ydd	I	Eastern Yiddish
yde	I	Yangum Dey
ydg	I	Yidgha
ydk	I	Yoidik
yea	I	Ravula
yec	I	Yeniche
yee	I	Yimas
yei	I	Yeni
yej	I	Yevanic
yel	I	Yela
yer	I	Tarok
yes	I	Nyankpa
yet	I	Yetfa
yeu	I	Yerukula
yev	I	Yapunda
yey	I	Yeyi
yga	I	Malyangapa
ygi	I	Yiningayi
ygl	I	Yangum Gel
ygm	I	Yagomi
ygp	I	Gepo
ygr	I	Yagaria
ygs	I	Yolŋu Sign Language
ygu	I	Yugul
ygw	I	Yagwoia
yha	I	Baha Buyang
yhd	I	Judeo-Iraqi Arabic
yhl	I	Hlepho Phowa
yhs	I	Yan-nhaŋu Sign Language
yia	I	Yinggarda
yid	M	Yiddish
yif	I	Ache
yig	I	Wusa Nasu
yih	I	Western Yiddish
yii	I	Yidiny
yij	I	Yindjibarndi
yik	I	Dongshanba Lalo
yil	I	Yindjilandji
yim	I	Yimchungru Naga
yin	I	Riang Lai
yip	I	Pholo
yiq	I	Miqie
yir	I	North Awyu
yis	I	Yis
yit	I	Eastern Lalu
yiu	I	Awu
yiv	I	Northern Nisu
yix	I	Axi Yi
yiz	I	Azhe
yka	I	Yakan
ykg	I	Northern Yukaghir
ykh	I	Khamnigan Mongol
yki	I	Yoke
ykk	I	Yakaikeke
ykl	I	Khlula
ykm	I	Kap
ykn	I	Kua-nsi
yko	I	Yasa
ykr	I	Yekora
ykt	I	Kathu
yku	I	Kuamasi
yky	I	Yakoma
yla	I	Yaul
ylb	I	Yaleba
yle	I	Yele
ylg	I	Yelogu
yli	I	Angguruk Yali
yll	I	Yil
ylm	I	Limi
yln	I	Langnian Buyang
ylo	I	Naluo Yi
ylr	I	Yalarnnga
ylu	I	Aribwaung
yly	I	Nyâlayu
ymb	I	Yambes
ymc	I	Southern Muji
ymd	I	Muda
yme	I	Yameo
ymg	I	Yamongeri
ymh	I	Mili
ymi	I	Moji
ymk	I	Makwe
yml	I	Iamalele
ymm	I	Maay
ymn	I	Yamna
ymo	I	Yangum Mon
ymp	I	Yamap
ymq	I	Qila Muji
ymr	I	Malasar
yms	I	Mysian
ymx	I	Northern Muji
ymz	I	Muzi
yna	I	Aluo
ynb	I	Yamben
ynd	I	Yandruwandha
yne	I	Lang'e
yng	I	Yango
ynk	I	Naukan Yupik
ynl	I	Yangulam
ynn	I	Yana
yno	I	Yong
ynq	I	Yendang
yns	I	Yansi
ynu	I	Yahuna
yob	I	Yoba
yog	I	Yogad
yoi	I	Yonaguni
yok	I	Yokuts
yol	I	Yola
yom	I	Yombe
yon	I	Yongkom
yor	I	Yoruba
yot	I	Yotti
yox	I	Yoron
yoy	I	Yoy
ypa	I	Phala
ypb	I	Labo Phowa
ypg	I	Phola
yph	I	Phupha
ypm	I	Phuma
ypn	I	Ani Phowa
ypo	I	Alo Phola
ypp	I	Phupa
ypz	I	Phuza
yra	I	Yerakai
yrb	I	Yareba
yre	I	Yaouré
yrk	I	Nenets
yrl	I	Nhengatu
yrm	I	Yirrk-Mel
yrn	I	Yerong
yro	I	Yaroamë
yrs	I	Yarsun
yrw	I	Yarawata
yry	I	Yarluyandi
ysc	I	Yassic
ysd	I	Samatao
ysg	I	Sonaga
ysl	I	Yugoslavian Sign Language
ysm	I	Myanmar Sign Language
ysn	I	Sani
yso	I	Nisi (China)
ysp	I	Southern Lolopo
ysr	I	Sirenik Yupik
yss	I	Yessan-Mayo
ysy	I	Sanie
yta	I	Talu
ytl	I	Tanglang
ytp	I	Thopho
ytw	I	Yout Wam
yty	I	Yatay
yua	I	Yucateco
yub	I	Yugambal
yuc	I	Yuchi
yud	I	Judeo-Tripolitanian Arabic
yue	I	Yue Chinese
yuf	I	Havasupai-Walapai-Yavapai
yug	I	Yug
yui	I	Yurutí
yuj	I	Karkar-Yuri
yuk	I	Yuki
yul	I	Yulu
yum	I	Quechan
yun	I	Bena (Nigeria)
yup	I	Yukpa
yuq	I	Yuqui
yur	I	Yurok
yut	I	Yopno
yuw	I	Yau (Morobe Province)
yux	I	Southern Yukaghir
yuy	I	East Yugur
yuz	I	Yuracare
yva	I	Yawa
yvt	I	Yavitero
ywa	I	Kalou
ywg	I	Yinhawangka
ywl	I	Western Lalu
ywn	I	Yawanawa
ywq	I	Wuding-Luquan Yi
ywr	I	Yawuru
ywt	I	Xishanba Lalo
ywu	I	Wumeng Nasu
yww	I	Yawarawarga
yxa	I	Mayawali
yxg	I	Yagara
yxl	I	Yardliyawarra
yxm	I	Yinwum
yxu	I	Yuyu
yxy	I	Yabula Yabula
yyr	I	Yir Yoront
yyu	I	Yau (Sandaun Province)
yyz	I	Ayizi
yzg	I	E'ma Buyang
yzk	I	Zokhuo
zaa	I	Sierra de Juárez Zapotec
zab	I	Western Tlacolula Valley Zapotec
zac	I	Ocotlán Zapotec
zad	I	Cajonos Zapotec
zae	I	Yareni Zapotec
zaf	I	Ayoquesco Zapotec
zag	I	Zaghawa
zah	I	Zangwal
zai	I	Isthmus Zapotec
zaj	I	Zaramo
zak	I	Zanaki
zal	I	Zauzou
zam	I	Miahuatlán Zapotec
zao	I	Ozolotepec Zapotec
zap	M	Zapotec
zaq	I	Aloápam Zapotec
zar	I	Rincón Zapotec
zas	I	Santo Domingo Albarradas Zapotec
zat	I	Tabaa Zapotec
zau	I	Zangskari
zav	I	Yatzachi Zapotec
zaw	I	Mitla Zapotec
zax	I	Xadani Zapotec
zay	I	Zayse-Zergulla
zaz	I	Zari
zba	I	Balaibalan
zbc	I	Central Berawan
zbe	I	East Berawan
zbl	I	Blissymbols
zbt	I	Batui
zbu	I	Bu (Bauchi State)
zbw	I	West Berawan
zca	I	Coatecas Altas Zapotec
zcd	I	Las Delicias Zapotec
zch	I	Central Hongshuihe Zhuang
zdj	I	Ngazidja Comorian
zea	I	Zeeuws
zeg	I	Zenag
zeh	I	Eastern Hongshuihe Zhuang
zem	I	Zeem
zen	I	Zenaga
zga	I	Kinga
zgb	I	Guibei Zhuang
zgh	I	Standard Moroccan Tamazight
zgm	I	Minz Zhuang
zgn	I	Guibian Zhuang
zgr	I	Magori
zha	M	Zhuang
zhb	I	Zhaba
zhd	I	Dai Zhuang
zhi	I	Zhire
zhn	I	Nong Zhuang
zho	M	Chinese
zhw	I	Zhoa
zia	I	Zia
zib	I	Zimbabwe Sign Language
zik	I	Zimakani
zil	I	Zialo
zim	I	Mesme
zin	I	Zinza
ziw	I	Zigula
ziz	I	Zizilivakan
zka	I	Kaimbulawa
zkd	I	Kadu
zkg	I	Koguryo
zkh	I	Khorezmian
zkk	I	Karankawa
zkn	I	Kanan
zko	I	Kott
zkp	I	São Paulo Kaingáng
zkr	I	Zakhring
zkt	I	Kitan
zku	I	Kaurna
zkv	I	Krevinian
zkz	I	Khazar
zla	I	Zula
zlj	I	Liujiang Zhuang
zlm	I	Malay (individual language)
zln	I	Lianshan Zhuang
zlq	I	Liuqian Zhuang
zlu	I	Zul
zma	I	Manda (Australia)
zmb	I	Zimba
zmc	I	Margany
zmd	I	Maridan
zme	I	Mangerr
zmf	I	Mfinu
zmg	I	Marti Ke
zmh	I	Makolkol
zmi	I	Negeri Sembilan Malay
zmj	I	Maridjabin
zmk	I	Mandandanyi
zml	I	Matngala
zmm	I	Marimanindji
zmn	I	Mbangwe
zmo	I	Molo
zmp	I	Mbuun
zmq	I	Mituku
zmr	I	Maranunggu
zms	I	Mbesa
zmt	I	Maringarr
zmu	I	Muruwari
zmv	I	Mbariman-Gudhinma
zmw	I	Mbo (Democratic Republic of Congo)
zmx	I	Bomitaba
zmy	I	Mariyedi
zmz	I	Mbandja
zna	I	Zan Gula
zne	I	Zande (individual language)
zng	I	Mang
znk	I	Manangkari
zns	I	Mangas
zoc	I	Copainalá Zoque
zoh	I	Chimalapa Zoque
zom	I	Zou
zoo	I	Asunción Mixtepec Zapotec
zoq	I	Tabasco Zoque
zor	I	Rayón Zoque
zos	I	Francisco León Zoque
zpa	I	Lachiguiri Zapotec
zpb	I	Yautepec Zapotec
zpc	I	Choapan Zapotec
zpd	I	Southeastern Ixtlán Zapotec
zpe	I	Petapa Zapotec
zpf	I	San Pedro Quiatoni Zapotec
zpg	I	Guevea De Humboldt Zapotec
zph	I	Totomachapan Zapotec
zpi	I	Santa María Quiegolani Zapotec
zpj	I	Quiavicuzas Zapotec
zpk	I	Tlacolulita Zapotec
zpl	I	Lachixío Zapotec
zpm	I	Mixtepec Zapotec
zpn	I	Santa Inés Yatzechi Zapotec
zpo	I	Amatlán Zapotec
zpp	I	El Alto Zapotec
zpq	I	Zoogocho Zapotec
zpr	I	Santiago Xanica Zapotec
zps	I	Coatlán Zapotec
zpt	I	San Vicente Coatlán Zapotec
zpu	I	Yalálag Zapotec
zpv	I	Chichicapan Zapotec
zpw	I	Zaniza Zapotec
zpx	I	San Baltazar Loxicha Zapotec
zpy	I	Mazaltepec Zapotec
zpz	I	Texmelucan Zapotec
zqe	I	Qiubei Zhuang
zra	I	Kara (Korea)
zrg	I	Mirgan
zrn	I	Zerenkel
zro	I	Záparo
zrp	I	Zarphatic
zrs	I	Mairasi
zsa	I	Sarasira
zsk	I	Kaskean
zsl	I	Zambian Sign Language
zsm	I	Standard Malay
zsr	I	Southern Rincon Zapotec
zsu	I	Sukurum
zte	I	Elotepec Zapotec
ztg	I	Xanaguía Zapotec
ztl	I	Lapaguía-Guivini Zapotec
ztm	I	San Agustín Mixtepec Zapotec
ztn	I	Santa Catarina Albarradas Zapotec
ztp	I	Loxicha Zapotec
ztq	I	Quioquitani-Quierí Zapotec
zts	I	Tilquiapan Zapotec
ztt	I	Tejalapan Zapotec
ztu	I	Güilá Zapotec
ztx	I	Zaachila Zapotec
zty	I	Yatee Zapotec
zuh	I	Tokano
zul	I	Zulu
zum	I	Kumzari
zun	I	Zuni
zuy	I	Zumaya
zwa	I	Zay
zxx	S	No linguistic content
zyb	I	Yongbei Zhuang
